object_name,type,M,R,C,Lambda,log10_Lambda,log10_P1,gamma1,gamma2,gamma3,P_c_cgs
PSR_J0030_Riley,NICER,1.320812361277885,11.611128493309511,0.1679720136303139,474.62397456916915,2.6763496718503923,34.38,3.0,2.98,2.85,1.320812361277885e+35
PSR_J0030_Riley,NICER,1.3705195453800836,11.840196642923052,0.17092144398701017,428.0189977233657,2.6314630457031747,34.38,3.0,2.98,2.85,1.3705195453800835e+35
PSR_J0030_Riley,NICER,1.2430140673636212,11.466219795843447,0.16007592351491723,761.9649694095147,2.881935005536641,34.38,3.0,2.98,2.85,1.2430140673636211e+35
PSR_J0030_Riley,NICER,1.4722459635424177,12.70083146248589,0.17116637537817742,490.27133063680856,2.6904364979570277,34.38,3.0,2.98,2.85,1.4722459635424177e+35
PSR_J0030_Riley,NICER,1.3516052461471428,11.719523168472497,0.17029824083705242,507.851159593648,2.7057364484283535,34.38,3.0,2.98,2.85,1.3516052461471428e+35
PSR_J0030_Riley,NICER,1.4208365065526989,11.517166922524575,0.18216656989282506,299.0242747997873,2.4757064457948936,34.38,3.0,2.98,2.85,1.4208365065526989e+35
PSR_J0030_Riley,NICER,1.2086572619922866,11.119780309391015,0.16050079709849915,722.9724317800445,2.8591217371920825,34.38,3.0,2.98,2.85,1.2086572619922866e+35
PSR_J0030_Riley,NICER,1.6264124960705195,11.101647290107989,0.21632838699183102,92.88187443756395,1.9679309712619175,34.38,3.0,2.98,2.85,1.6264124960705195e+35
PSR_J0030_Riley,NICER,1.242403614631726,12.1498058086706,0.15099536092444973,982.3625645215387,2.9922718041925562,34.38,3.0,2.98,2.85,1.242403614631726e+35
PSR_J0030_Riley,NICER,1.2104013845480277,12.765799872136553,0.1400076012623236,1533.6222084594815,3.1857183889555363,34.38,3.0,2.98,2.85,1.2104013845480276e+35
PSR_J0030_Riley,NICER,1.3805685238669758,12.652226174133494,0.16112437864393206,666.1085933255424,2.823545036433906,34.38,3.0,2.98,2.85,1.3805685238669759e+35
PSR_J0030_Riley,NICER,1.2038654506937605,12.046712969846418,0.14756372954315766,1209.6809821528334,3.082670852995797,34.38,3.0,2.98,2.85,1.2038654506937604e+35
PSR_J0030_Riley,NICER,1.4151375781436573,11.585811468481667,0.1803609197624565,324.4050578437305,2.51108761673671,34.38,3.0,2.98,2.85,1.4151375781436572e+35
PSR_J0030_Riley,NICER,1.4527080685057685,10.790183926710423,0.19880153617793755,170.00210414365898,2.2304542967448913,34.38,3.0,2.98,2.85,1.4527080685057685e+35
PSR_J0030_Riley,NICER,1.240606436158123,13.366188468882134,0.13705556814000175,1746.1180578301037,3.242073603705653,34.38,3.0,2.98,2.85,1.240606436158123e+35
PSR_J0030_Riley,NICER,1.0692676849003222,10.838326196434364,0.14567816393648517,1263.5294637795953,3.101585373527561,34.38,3.0,2.98,2.85,1.0692676849003223e+35
PSR_J0030_Riley,NICER,1.3789583752582224,11.67003588112993,0.17448142539772396,415.28087794834755,2.6183419340169105,34.38,3.0,2.98,2.85,1.3789583752582224e+35
PSR_J0030_Riley,NICER,1.090771990659656,12.634008231555587,0.1274861649386934,2594.51699153123,3.4140565192414254,34.38,3.0,2.98,2.85,1.090771990659656e+35
PSR_J0030_Riley,NICER,1.2422245838296762,12.764508472013876,0.14370314030461018,1310.0314614694676,3.1172817257156957,34.38,3.0,2.98,2.85,1.242224583829676e+35
PSR_J0030_Riley,NICER,1.2823166683655263,13.867236730596607,0.13654493432485726,1802.2211586288445,3.2558080841339727,34.38,3.0,2.98,2.85,1.2823166683655262e+35
PSR_J0030_Riley,NICER,1.4653538168097713,11.41083711714374,0.18962484057216383,235.8794269593731,2.372690064040971,34.38,3.0,2.98,2.85,1.4653538168097712e+35
PSR_J0030_Riley,NICER,1.5562352930986851,9.867608824853619,0.23288073892980735,50.110654719899664,1.699930077046649,34.38,3.0,2.98,2.85,1.5562352930986852e+35
PSR_J0030_Riley,NICER,1.426560819077081,12.47649780605056,0.16883707986293606,508.41465061642214,2.7062180568115406,34.38,3.0,2.98,2.85,1.4265608190770811e+35
PSR_J0030_Riley,NICER,1.249402221992627,12.809578255593836,0.14402493161379037,1340.0738460415835,3.12712873123399,34.38,3.0,2.98,2.85,1.2494022219926271e+35
PSR_J0030_Riley,NICER,1.5151673092489713,13.002583969796396,0.17206841545050233,448.4899358634902,2.6517527018996394,34.38,3.0,2.98,2.85,1.5151673092489713e+35
PSR_J0030_Riley,NICER,1.27821845508163,12.149252842316633,0.155355183458865,830.0181782046616,2.919087603951404,34.38,3.0,2.98,2.85,1.27821845508163e+35
PSR_J0030_Riley,NICER,1.3991678213567447,12.225867847056698,0.16898974333814085,503.4174597874139,2.7019282739017245,34.38,3.0,2.98,2.85,1.3991678213567445e+35
PSR_J0030_Riley,NICER,1.6513101197968159,13.711793408946447,0.1778298311279942,348.9922300369993,2.542815757934481,34.38,3.0,2.98,2.85,1.6513101197968157e+35
PSR_J0030_Riley,NICER,1.5201820883245918,12.240713321025217,0.18338301943954033,259.2255896601488,2.413677871039767,34.38,3.0,2.98,2.85,1.5201820883245918e+35
PSR_J0030_Riley,NICER,1.1887870533623894,10.558589290820267,0.16625258420775993,541.893987420861,2.7339143323291863,34.38,3.0,2.98,2.85,1.1887870533623893e+35
PSR_J0030_Riley,NICER,1.3427627568784328,14.637902909116576,0.1354536336314453,1977.1029980300996,3.2960292946606353,34.38,3.0,2.98,2.85,1.3427627568784328e+35
PSR_J0030_Riley,NICER,1.3071349206786704,13.663816418361014,0.14125981518521416,1349.5752931436311,3.1301971189663655,34.38,3.0,2.98,2.85,1.3071349206786704e+35
PSR_J0030_Riley,NICER,1.375342183716285,13.596494972970012,0.14936678459877453,1002.1754407359037,3.000943755736766,34.38,3.0,2.98,2.85,1.3753421837162849e+35
PSR_J0030_Riley,NICER,1.5115631064810395,13.099270868618577,0.17039207652847765,460.4547714489056,2.663186977692837,34.38,3.0,2.98,2.85,1.5115631064810394e+35
PSR_J0030_Riley,NICER,1.4349172799159429,15.321296786475056,0.13829343857213472,1737.1522858147127,3.239837892131614,34.38,3.0,2.98,2.85,1.4349172799159427e+35
PSR_J0030_Riley,NICER,1.3772330879450505,12.18173496552872,0.16694312413238524,514.1994725169933,2.7111316267932737,34.38,3.0,2.98,2.85,1.3772330879450504e+35
PSR_J0030_Riley,NICER,1.4645503724816369,11.725503600204803,0.1844348743422412,278.6749735434358,2.445097968569736,34.38,3.0,2.98,2.85,1.4645503724816368e+35
PSR_J0030_Riley,NICER,1.2683513829852326,13.26082679960835,0.14123398688272723,1544.3267897450241,3.188739205304139,34.38,3.0,2.98,2.85,1.2683513829852326e+35
PSR_J0030_Riley,NICER,1.495630991638685,12.123481141317042,0.18216601143836508,297.82983621161696,2.473968202660622,34.38,3.0,2.98,2.85,1.4956309916386848e+35
PSR_J0030_Riley,NICER,1.193185442632654,12.199062750912473,0.1444281059116585,1353.041199082463,3.1313110207378765,34.38,3.0,2.98,2.85,1.193185442632654e+35
PSR_J0030_Riley,NICER,1.4535482924968028,11.649509877195731,0.1842434453209121,291.8007361014908,2.465086383117448,34.38,3.0,2.98,2.85,1.4535482924968028e+35
PSR_J0030_Riley,NICER,1.5433456788207427,13.185450138707257,0.17283770240370425,468.510308550872,2.6707191510349113,34.38,3.0,2.98,2.85,1.5433456788207427e+35
PSR_J0030_Riley,NICER,1.223931620134464,11.278647091191871,0.16023979548507147,636.0546614916442,2.8034944398058212,34.38,3.0,2.98,2.85,1.2239316201344642e+35
PSR_J0030_Riley,NICER,1.5644066467233775,13.462520504807166,0.171590606626883,447.9074502617162,2.651188286335383,34.38,3.0,2.98,2.85,1.5644066467233774e+35
PSR_J0030_Riley,NICER,1.3819952939479732,11.415687595606869,0.17876180196214927,384.52018788955183,2.5849191458510425,34.38,3.0,2.98,2.85,1.3819952939479732e+35
PSR_J0030_Riley,NICER,1.359383177296284,12.835804013795627,0.1563828229957469,843.6100793670983,2.926141760004577,34.38,3.0,2.98,2.85,1.359383177296284e+35
PSR_J0030_Riley,NICER,1.4121513847605072,12.967466627921002,0.1608038165429641,655.7642844739822,2.8167477595760166,34.38,3.0,2.98,2.85,1.412151384760507e+35
PSR_J0030_Riley,NICER,1.4107202535703993,14.874328170946288,0.14004698945335972,1704.8854400506405,3.231695201847351,34.38,3.0,2.98,2.85,1.4107202535703993e+35
PSR_J0030_Riley,NICER,1.5789779939959097,12.122101972104138,0.19233945416952788,198.04605212924213,2.2967661895548828,34.38,3.0,2.98,2.85,1.5789779939959096e+35
PSR_J0030_Riley,NICER,1.3211319619850528,12.774083649131999,0.15271675194390844,995.4558955714291,2.9980220230432146,34.38,3.0,2.98,2.85,1.3211319619850527e+35
PSR_J0030_Riley,NICER,1.0861303055427771,14.468982867379706,0.11084450395554978,5930.870114322785,3.7731184131160256,34.38,3.0,2.98,2.85,1.086130305542777e+35
PSR_J0030_Riley,NICER,1.275967839507887,11.546079968450808,0.1631831837295142,570.2882371606578,2.7560944138630257,34.38,3.0,2.98,2.85,1.275967839507887e+35
PSR_J0030_Riley,NICER,1.4634755875942873,12.794315662266666,0.16890350260598289,465.7651413611975,2.668166982092661,34.38,3.0,2.98,2.85,1.4634755875942873e+35
PSR_J0030_Riley,NICER,1.1457381841904577,12.323847595816353,0.13728064250766925,1947.9565951076956,3.28957927558406,34.38,3.0,2.98,2.85,1.1457381841904576e+35
PSR_J0030_Riley,NICER,1.3010612972954594,10.981385603914179,0.17494875298786214,390.5258991514723,2.591649840993321,34.38,3.0,2.98,2.85,1.3010612972954594e+35
PSR_J0030_Riley,NICER,1.2990914645378495,9.608580360617193,0.1996414601401704,160.23645907879353,2.20476133930891,34.38,3.0,2.98,2.85,1.2990914645378494e+35
PSR_J0030_Riley,NICER,1.3053598204686985,13.510637319535432,0.14266736490213325,1561.9928477568951,3.1936790409453626,34.38,3.0,2.98,2.85,1.3053598204686984e+35
PSR_J0030_Riley,NICER,1.5089847544321637,12.400778005861946,0.17968265410510323,312.73721753007817,2.4951795678631377,34.38,3.0,2.98,2.85,1.5089847544321636e+35
PSR_J0030_Riley,NICER,1.7260039704874792,12.778101199116662,0.19945535557219587,161.84291614886942,2.209093695120833,34.38,3.0,2.98,2.85,1.726003970487479e+35
PSR_J0030_Riley,NICER,1.3363812369334995,12.937797474883034,0.15252472681978077,944.3428093075119,2.975129677735101,34.38,3.0,2.98,2.85,1.3363812369334995e+35
PSR_J0030_Riley,NICER,1.2539506989679647,12.08111221757355,0.1532652783955726,921.543125408613,2.9645156636883,34.38,3.0,2.98,2.85,1.2539506989679648e+35
PSR_J0030_Riley,NICER,1.2584862843299354,11.890227349921261,0.1562890541683932,821.4835891737895,2.9145988919312074,34.38,3.0,2.98,2.85,1.2584862843299354e+35
PSR_J0030_Riley,NICER,1.301753417386872,14.439591936870093,0.13312022443291444,1867.6533985061412,3.2712962824492964,34.38,3.0,2.98,2.85,1.3017534173868718e+35
PSR_J0030_Riley,NICER,1.5037260277883693,14.142997971372274,0.15699921204859246,711.8840460624587,2.8524092601308806,34.38,3.0,2.98,2.85,1.5037260277883693e+35
PSR_J0030_Riley,NICER,1.2885968608879477,12.28284300410484,0.15491319213940782,802.8213435006653,2.9046189099556403,34.38,3.0,2.98,2.85,1.2885968608879477e+35
PSR_J0030_Riley,NICER,1.2233274968613688,11.432837777714298,0.15800067094427353,829.9388857435517,2.9190461133862677,34.38,3.0,2.98,2.85,1.2233274968613687e+35
PSR_J0030_Riley,NICER,1.4803517589721191,14.172288359243284,0.15423934730822667,919.4124051950213,2.963510359183052,34.38,3.0,2.98,2.85,1.4803517589721191e+35
PSR_J0030_Riley,NICER,1.1706422343174157,12.10680169377826,0.14277921654126582,1457.9164636189078,3.163732640286,34.38,3.0,2.98,2.85,1.1706422343174157e+35
PSR_J0030_Riley,NICER,1.1566808286662082,13.529948194698248,0.12623728299684467,2885.681169178388,3.460248345428442,34.38,3.0,2.98,2.85,1.1566808286662081e+35
PSR_J0030_Riley,NICER,1.2837768788675605,13.527603963434016,0.14013251106347321,1626.9836081859314,3.2113831774542163,34.38,3.0,2.98,2.85,1.2837768788675605e+35
PSR_J0030_Riley,NICER,1.285855075127138,14.043229273868885,0.13520578434761069,1860.0096191381665,3.2695151902006176,34.38,3.0,2.98,2.85,1.285855075127138e+35
PSR_J0030_Riley,NICER,1.4323903410416396,13.392066446663643,0.15793705050226634,753.1802947492819,2.8768989491651276,34.38,3.0,2.98,2.85,1.4323903410416395e+35
PSR_J0030_Riley,NICER,1.3889199533363177,11.271219387156902,0.18196026005458563,318.2652333504915,2.502789199762392,34.38,3.0,2.98,2.85,1.3889199533363176e+35
PSR_J0030_Riley,NICER,1.3122646795335517,12.108868526403105,0.1600251012916043,741.0343579336176,2.8698383444368973,34.38,3.0,2.98,2.85,1.3122646795335517e+35
PSR_J0030_Riley,NICER,1.234348446418586,11.090269509181908,0.16434856235721473,547.7905379964003,2.738614526400161,34.38,3.0,2.98,2.85,1.234348446418586e+35
PSR_J0030_Riley,NICER,1.430901492701846,11.237506244629275,0.18802258774767508,264.91899033089754,2.4231130911787333,34.38,3.0,2.98,2.85,1.430901492701846e+35
PSR_J0030_Riley,NICER,1.0277105888174418,14.660924823533545,0.10350937810328026,8662.295142658426,3.9376329769745486,34.38,3.0,2.98,2.85,1.0277105888174418e+35
PSR_J0030_Riley,NICER,1.3254930332194412,12.08334305016971,0.16197969576020957,664.8295886081821,2.82271033972206,34.38,3.0,2.98,2.85,1.3254930332194412e+35
PSR_J0030_Riley,NICER,1.3343547946362728,13.978797164319001,0.14095216540195196,1546.0009875671058,3.189209767004562,34.38,3.0,2.98,2.85,1.3343547946362727e+35
PSR_J0030_Riley,NICER,1.3625452642192817,12.291845955954066,0.1636831840475903,607.9405878552784,2.7838611390961523,34.38,3.0,2.98,2.85,1.3625452642192816e+35
PSR_J0030_Riley,NICER,1.386170265333809,10.743306348444882,0.19052363268978256,207.44819816150812,2.316909667017907,34.38,3.0,2.98,2.85,1.386170265333809e+35
PSR_J0030_Riley,NICER,1.4514896141034073,12.906495253847133,0.1660641326565738,550.5272063884354,2.7407787861459347,34.38,3.0,2.98,2.85,1.4514896141034072e+35
PSR_J0030_Riley,NICER,1.3427650899598091,13.109718961165923,0.15124356126504143,975.0964375034288,2.9890475697543635,34.38,3.0,2.98,2.85,1.342765089959809e+35
PSR_J0030_Riley,NICER,1.2232542911896531,12.935222043362334,0.13964104646145784,1545.7497129285375,3.189139174515203,34.38,3.0,2.98,2.85,1.2232542911896532e+35
PSR_J0030_Riley,NICER,1.4012379133571709,10.752028855126484,0.19243838043645248,218.29960899329274,2.3390529578245425,34.38,3.0,2.98,2.85,1.4012379133571708e+35
PSR_J0030_Riley,NICER,1.4108896223619565,13.004434194460957,0.16020343088604844,733.5027750250415,2.8654017612274036,34.38,3.0,2.98,2.85,1.4108896223619563e+35
PSR_J0030_Riley,NICER,1.5898211666693864,13.87652557477085,0.16917561709254017,447.343376408165,2.6506410113436085,34.38,3.0,2.98,2.85,1.5898211666693864e+35
PSR_J0030_Riley,NICER,1.148063454989645,11.99145863564997,0.14137223174969218,1512.0962429438591,3.1795794343194372,34.38,3.0,2.98,2.85,1.148063454989645e+35
PSR_J0030_Riley,NICER,1.4176488530703686,11.875394614873516,0.1762750537586164,379.61118370244463,2.5793389986675628,34.38,3.0,2.98,2.85,1.4176488530703685e+35
PSR_J0030_Riley,NICER,1.2266925601470018,12.006754526559261,0.1508621644965361,946.2814180064278,2.9760203119959066,34.38,3.0,2.98,2.85,1.2266925601470017e+35
PSR_J0030_Riley,NICER,1.2015150130833645,11.155562703541218,0.15904058151395997,696.4203458103409,2.842871450475287,34.38,3.0,2.98,2.85,1.2015150130833644e+35
PSR_J0030_Riley,NICER,1.498046269491176,11.618191277843266,0.19039561418538314,252.887521101676,2.4029273993309808,34.38,3.0,2.98,2.85,1.498046269491176e+35
PSR_J0030_Riley,NICER,1.4139976851321334,12.922561542249106,0.16157357124868443,633.902333717391,2.80202235063413,34.38,3.0,2.98,2.85,1.4139976851321333e+35
PSR_J0030_Riley,NICER,1.4450464819113489,12.048016499826561,0.17710731467963198,366.7415111240402,2.564360070123626,34.38,3.0,2.98,2.85,1.4450464819113488e+35
PSR_J0030_Riley,NICER,1.7240126807403193,12.599531115316653,0.2020488148775819,156.12547680868022,2.1934737777236655,34.38,3.0,2.98,2.85,1.724012680740319e+35
PSR_J0030_Riley,NICER,1.2345235362311169,12.669763235928494,0.1438802255454789,1479.1073315887604,3.169999689767977,34.38,3.0,2.98,2.85,1.2345235362311168e+35
PSR_J0030_Riley,NICER,1.245954941331835,14.794315841696468,0.12435913298957939,3291.6509782667827,3.517413779684637,34.38,3.0,2.98,2.85,1.2459549413318349e+35
PSR_J0030_Riley,NICER,1.25562998361586,13.43726889991385,0.1379815135769208,1829.4882487462437,3.26232962425113,34.38,3.0,2.98,2.85,1.2556299836158599e+35
PSR_J0030_Riley,NICER,1.4332714943325795,10.904241572125976,0.19409003310771075,188.56522314434116,2.275461599381291,34.38,3.0,2.98,2.85,1.4332714943325795e+35
PSR_J0030_Riley,NICER,1.3028722046672743,12.624401556534947,0.15239167893040814,986.0443445247761,2.9938964465328506,34.38,3.0,2.98,2.85,1.3028722046672741e+35
PSR_J0030_Riley,NICER,1.3666551501399882,11.174353987483384,0.18059542830859554,326.0839577026479,2.513329433419286,34.38,3.0,2.98,2.85,1.3666551501399882e+35
PSR_J0030_Riley,NICER,1.4315878617925735,13.353759015120696,0.15830138250605624,794.7380288770397,2.9002239948670248,34.38,3.0,2.98,2.85,1.4315878617925734e+35
PSR_J0030_Riley,NICER,1.4650883231823357,13.238057091112703,0.16342172568827198,613.7877721004754,2.788018232153499,34.38,3.0,2.98,2.85,1.4650883231823357e+35
PSR_J0030_Riley,NICER,1.0908558599726015,13.204060952002475,0.12199164383060235,3577.921350363373,3.5536307897029564,34.38,3.0,2.98,2.85,1.0908558599726015e+35
PSR_J0030_Riley,NICER,1.380736825579306,11.241739137806645,0.18136256092611855,294.20801557200355,2.4686545007207745,34.38,3.0,2.98,2.85,1.380736825579306e+35
PSR_J0030_Riley,NICER,1.4979729279999356,12.664511573064848,0.17465690274930648,413.39155648747237,2.6163616019275846,34.38,3.0,2.98,2.85,1.4979729279999355e+35
PSR_J0030_Riley,NICER,1.3442477564195692,12.744219560420108,0.15575296046270615,874.0772551766036,2.941549819378261,34.38,3.0,2.98,2.85,1.3442477564195691e+35
PSR_J0030_Riley,NICER,1.262593290767394,12.820538893482132,0.14542110206813766,1244.618085458559,3.095036107397117,34.38,3.0,2.98,2.85,1.262593290767394e+35
PSR_J0030_Riley,NICER,1.2748255658851528,12.354452058011066,0.152369313519565,967.8663436291757,2.9858153880604097,34.38,3.0,2.98,2.85,1.2748255658851528e+35
PSR_J0030_Riley,NICER,1.2681877067504785,14.15411954440955,0.13230337245381757,2131.572318069319,3.3287000715858537,34.38,3.0,2.98,2.85,1.2681877067504785e+35
PSR_J0030_Riley,NICER,1.3119692533757963,12.204309282984699,0.15873792067013026,794.6170025696107,2.9001578534995605,34.38,3.0,2.98,2.85,1.3119692533757963e+35
PSR_J0030_Riley,NICER,1.3694832164767363,13.89662122038893,0.14551833902628603,1174.6632762204056,3.069913391512209,34.38,3.0,2.98,2.85,1.3694832164767362e+35
PSR_J0030_Riley,NICER,1.380057539880389,13.733075414966953,0.1483882879422965,1131.2785059403589,3.053569535697567,34.38,3.0,2.98,2.85,1.380057539880389e+35
PSR_J0030_Riley,NICER,1.4998220562598028,12.115118282384573,0.18280257639200453,315.6656196029268,2.4992272837299936,34.38,3.0,2.98,2.85,1.4998220562598028e+35
PSR_J0030_Riley,NICER,1.6848347185428876,12.292735655494393,0.20238531428367001,142.66211711897427,2.154308664702649,34.38,3.0,2.98,2.85,1.6848347185428875e+35
PSR_J0030_Riley,NICER,1.5580076715676552,14.52650796759032,0.1583720725035807,732.217097898856,2.8646398658135106,34.38,3.0,2.98,2.85,1.5580076715676552e+35
PSR_J0030_Riley,NICER,1.2769719774356214,12.385947699810417,0.1522377511819323,897.6754052356262,2.95311932642353,34.38,3.0,2.98,2.85,1.2769719774356213e+35
PSR_J0030_Riley,NICER,1.2022022080273704,11.555238118235122,0.15362746233341007,874.6959572258986,2.941857119255977,34.38,3.0,2.98,2.85,1.2022022080273705e+35
PSR_J0030_Riley,NICER,1.334797266891983,12.979346942417,0.15185626090367618,1053.1986551997184,3.0225102958957524,34.38,3.0,2.98,2.85,1.334797266891983e+35
PSR_J0030_Riley,NICER,1.1902468938891815,13.841970758248072,0.12697241043128887,2795.7511570364272,3.4464985133056287,34.38,3.0,2.98,2.85,1.1902468938891815e+35
PSR_J0030_Riley,NICER,1.3325804435521351,13.486042415991594,0.145908014972152,1178.4145385980128,3.0712980919421287,34.38,3.0,2.98,2.85,1.3325804435521351e+35
PSR_J0030_Riley,NICER,1.3973614619276076,12.901420039445016,0.15993425124128147,724.0412731033769,2.8597633233382385,34.38,3.0,2.98,2.85,1.3973614619276076e+35
PSR_J0030_Riley,NICER,1.3833752965861728,15.53359516089753,0.13150378972471058,2237.4065410681005,3.3497449034086806,34.38,3.0,2.98,2.85,1.3833752965861726e+35
